Id_Producto,Id_Tienda,INCUMPLIMIENTO
59p,239t,NO SE DETECTO INCUMPLIMIENTO
59p,649t,Carece de Informacion Comercial
59p,4363t,Carece de Informacion Comercial
59p,4689t,Carece de la  cantidad numerica que indique  la ley del metal
59p,4689t,NO SE DETECTO INCUMPLIMIENTO
59p,4690t,NO SE DETECTO INCUMPLIMIENTO
59p,4703t,Carece de numero de registro de contraste o logotipo o signo propio del importador o productor  nacional ( para importadores puede presentarse en cint
83p,4703t,NO SE DETECTO INCUMPLIMIENTO
59p,5239t,NO SE DETECTO INCUMPLIMIENTO
59p,5242t,NO SE DETECTO INCUMPLIMIENTO
83p,5242t,NO SE DETECTO INCUMPLIMIENTO
59p,5250t,NO SE DETECTO INCUMPLIMIENTO
59p,5253t,NO SE DETECTO INCUMPLIMIENTO
59p,5834t,NO SE DETECTO INCUMPLIMIENTO
83p,5834t,NO SE DETECTO INCUMPLIMIENTO
59p,5835t,NO SE DETECTO INCUMPLIMIENTO
83p,5835t,NO SE DETECTO INCUMPLIMIENTO
59p,5836t,NO SE DETECTO INCUMPLIMIENTO
83p,5836t,NO SE DETECTO INCUMPLIMIENTO
59p,5837t,NO SE DETECTO INCUMPLIMIENTO
59p,6604t,NO SE DETECTO INCUMPLIMIENTO
59p,7113t,Carece de pais de origen ( puede presentarse en etiqueta o cintillo )
59p,7114t,Carece de numero de registro de contraste o logotipo o signo propio del importador o productor  nacional ( para importadores puede presentarse en cint
59p,7115t,Carece de numero de registro de contraste o logotipo o signo propio del importador o productor  nacional ( para importadores puede presentarse en cint
59p,7117t,Carece de numero de registro de contraste o logotipo o signo propio del importador o productor  nacional ( para importadores puede presentarse en cint
59p,7118t,Carece de pais de origen ( puede presentarse en etiqueta o cintillo )
59p,7119t,Carece de numero de registro de contraste o logotipo o signo propio del importador o productor  nacional ( para importadores puede presentarse en cint
59p,7121t,Carece de numero de registro de contraste o logotipo o signo propio del importador o productor  nacional ( para importadores puede presentarse en cint
59p,7500t,NO SE DETECTO INCUMPLIMIENTO
83p,7500t,NO SE DETECTO INCUMPLIMIENTO
59p,7507t,NO SE DETECTO INCUMPLIMIENTO
59p,7508t,NO SE DETECTO INCUMPLIMIENTO
59p,5236t,NO SE DETECTO INCUMPLIMIENTO
83p,5236t,NO SE DETECTO INCUMPLIMIENTO
59p,7509t,NO SE DETECTO INCUMPLIMIENTO
83p,7509t,NO SE DETECTO INCUMPLIMIENTO
59p,7510t,NO SE DETECTO INCUMPLIMIENTO
59p,7516t,NO SE DETECTO INCUMPLIMIENTO
83p,7516t,NO SE DETECTO INCUMPLIMIENTO
59p,7518t,NO SE DETECTO INCUMPLIMIENTO
59p,7519t,Carece de pais de origen ( puede presentarse en etiqueta o cintillo )
83p,7519t,Carece de pais de origen ( puede presentarse en etiqueta o cintillo )
167p,7519t,Carece de pais de origen ( puede presentarse en etiqueta o cintillo )
59p,7742t,Carece de Informacion Comercial
59p,7872t,Carece de Informacion Comercial
59p,7882t,NO SE DETECTO INCUMPLIMIENTO
59p,7883t,Carece de la  cantidad numerica que indique  la ley del metal
59p,10150t,NO SE DETECTO INCUMPLIMIENTO
83p,10150t,NO SE DETECTO INCUMPLIMIENTO
59p,10166t,NO SE DETECTO INCUMPLIMIENTO
83p,10166t,NO SE DETECTO INCUMPLIMIENTO
59p,10192t,NO SE DETECTO INCUMPLIMIENTO
83p,10192t,NO SE DETECTO INCUMPLIMIENTO
59p,10193t,NO SE DETECTO INCUMPLIMIENTO
83p,10193t,NO SE DETECTO INCUMPLIMIENTO
59p,10197t,NO SE DETECTO INCUMPLIMIENTO
83p,10197t,NO SE DETECTO INCUMPLIMIENTO
59p,10198t,NO SE DETECTO INCUMPLIMIENTO
83p,10198t,NO SE DETECTO INCUMPLIMIENTO
59p,10199t,NO SE DETECTO INCUMPLIMIENTO
83p,10199t,NO SE DETECTO INCUMPLIMIENTO
59p,10492t,NO SE DETECTO INCUMPLIMIENTO
60p,243t,NO SE DETECTO INCUMPLIMIENTO
60p,320t,NO SE DETECTO INCUMPLIMIENTO
60p,388t,NO SE DETECTO INCUMPLIMIENTO
74p,388t,NO SE DETECTO INCUMPLIMIENTO
60p,391t,Carece de la informacion comercial obligatoria en idioma español
60p,393t,NO SE DETECTO INCUMPLIMIENTO
60p,395t,NO SE DETECTO INCUMPLIMIENTO
60p,396t,NO SE DETECTO INCUMPLIMIENTO
60p,397t,NO SE DETECTO INCUMPLIMIENTO
60p,398t,NO SE DETECTO INCUMPLIMIENTO
60p,399t,NO SE DETECTO INCUMPLIMIENTO
60p,401t,NO SE DETECTO INCUMPLIMIENTO
60p,403t,NO SE DETECTO INCUMPLIMIENTO
60p,467t,NO SE DETECTO INCUMPLIMIENTO
60p,634t,NO SE DETECTO INCUMPLIMIENTO
60p,1102t,NO SE DETECTO INCUMPLIMIENTO
60p,1103t,NO SE DETECTO INCUMPLIMIENTO
60p,1104t,NO SE DETECTO INCUMPLIMIENTO
60p,1106t,NO SE DETECTO INCUMPLIMIENTO
60p,1107t,NO SE DETECTO INCUMPLIMIENTO
60p,1108t,NO SE DETECTO INCUMPLIMIENTO
60p,1110t,NO SE DETECTO INCUMPLIMIENTO
60p,1111t,NO SE DETECTO INCUMPLIMIENTO
60p,1112t,NO SE DETECTO INCUMPLIMIENTO
60p,1114t,NO SE DETECTO INCUMPLIMIENTO
60p,1115t,NO SE DETECTO INCUMPLIMIENTO
60p,1124t,NO SE DETECTO INCUMPLIMIENTO
60p,1144t,NO SE DETECTO INCUMPLIMIENTO
60p,1158t,NO SE DETECTO INCUMPLIMIENTO
60p,1159t,NO SE DETECTO INCUMPLIMIENTO
60p,1534t,NO SE DETECTO INCUMPLIMIENTO
60p,1535t,NO SE DETECTO INCUMPLIMIENTO
160p,1535t,NO SE DETECTO INCUMPLIMIENTO
60p,1536t,NO SE DETECTO INCUMPLIMIENTO
161p,1536t,NO SE DETECTO INCUMPLIMIENTO
60p,1549t,NO SE DETECTO INCUMPLIMIENTO
141p,1549t,NO SE DETECTO INCUMPLIMIENTO
60p,1551t,NO SE DETECTO INCUMPLIMIENTO
63p,1551t,NO SE DETECTO INCUMPLIMIENTO
63p,1551t,Carece de certificado de cumplimiento NOM
141p,1551t,NO SE DETECTO INCUMPLIMIENTO
60p,1552t,NO SE DETECTO INCUMPLIMIENTO
81p,1552t,NO SE DETECTO INCUMPLIMIENTO
60p,1585t,Carece del certificado de las especificaciones de seguridad.
60p,1585t,NO SE DETECTO INCUMPLIMIENTO
60p,1589t,NO SE DETECTO INCUMPLIMIENTO
161p,1589t,NO SE DETECTO INCUMPLIMIENTO
60p,1590t,NO SE DETECTO INCUMPLIMIENTO
60p,1593t,NO SE DETECTO INCUMPLIMIENTO
161p,1593t,NO SE DETECTO INCUMPLIMIENTO
60p,1596t,NO SE DETECTO INCUMPLIMIENTO
60p,1596t,El envase que permite ver su contenido  carece de las advertencias de riesgos por medio de leyendas  graficas o simbolos precautorios; asi como tambie
60p,1618t,NO SE DETECTO INCUMPLIMIENTO
60p,1619t,NO SE DETECTO INCUMPLIMIENTO
60p,1645t,NO SE DETECTO INCUMPLIMIENTO
141p,1645t,NO SE DETECTO INCUMPLIMIENTO
60p,1649t,NO SE DETECTO INCUMPLIMIENTO
63p,1649t,NO SE DETECTO INCUMPLIMIENTO
60p,1650t,NO SE DETECTO INCUMPLIMIENTO
63p,1650t,NO SE DETECTO INCUMPLIMIENTO
78p,1650t,NO SE DETECTO INCUMPLIMIENTO
60p,1699t,NO SE DETECTO INCUMPLIMIENTO
60p,1704t,NO SE DETECTO INCUMPLIMIENTO
63p,1704t,NO SE DETECTO INCUMPLIMIENTO
60p,1705t,NO SE DETECTO INCUMPLIMIENTO
63p,1705t,NO SE DETECTO INCUMPLIMIENTO
60p,1706t,NO SE DETECTO INCUMPLIMIENTO
60p,1707t,NO SE DETECTO INCUMPLIMIENTO
161p,1707t,NO SE DETECTO INCUMPLIMIENTO
60p,1709t,NO SE DETECTO INCUMPLIMIENTO
60p,1710t,NO SE DETECTO INCUMPLIMIENTO
60p,1727t,NO SE DETECTO INCUMPLIMIENTO
60p,1728t,NO SE DETECTO INCUMPLIMIENTO
60p,1734t,NO SE DETECTO INCUMPLIMIENTO
60p,1735t,Carece del certificado de las especificaciones de seguridad.
78p,1735t,Carece del certificado de las especificaciones de seguridad.
60p,1743t,NO SE DETECTO INCUMPLIMIENTO
60p,1763t,NO SE DETECTO INCUMPLIMIENTO
60p,1764t,NO SE DETECTO INCUMPLIMIENTO
60p,1765t,NO SE DETECTO INCUMPLIMIENTO
60p,1766t,NO SE DETECTO INCUMPLIMIENTO
60p,1769t,NO SE DETECTO INCUMPLIMIENTO
63p,1769t,NO SE DETECTO INCUMPLIMIENTO
60p,1802t,NO SE DETECTO INCUMPLIMIENTO
60p,1834t,NO SE DETECTO INCUMPLIMIENTO
161p,1834t,NO SE DETECTO INCUMPLIMIENTO
60p,1836t,NO SE DETECTO INCUMPLIMIENTO
161p,1836t,NO SE DETECTO INCUMPLIMIENTO
60p,1837t,NO SE DETECTO INCUMPLIMIENTO
63p,1837t,NO SE DETECTO INCUMPLIMIENTO
60p,1838t,NO SE DETECTO INCUMPLIMIENTO
60p,1840t,NO SE DETECTO INCUMPLIMIENTO
63p,1840t,NO SE DETECTO INCUMPLIMIENTO
161p,1840t,NO SE DETECTO INCUMPLIMIENTO
185p,1840t,NO SE DETECTO INCUMPLIMIENTO
60p,1841t,NO SE DETECTO INCUMPLIMIENTO
60p,1842t,NO SE DETECTO INCUMPLIMIENTO
60p,1843t,NO SE DETECTO INCUMPLIMIENTO
60p,1844t,NO SE DETECTO INCUMPLIMIENTO
60p,1846t,NO SE DETECTO INCUMPLIMIENTO
60p,1888t,NO SE DETECTO INCUMPLIMIENTO
60p,1927t,NO SE DETECTO INCUMPLIMIENTO
60p,1948t,Carece de nombre  denominaci¾n o raz¾n social  asÝ como  R.F.C. del fabricante o importador
60p,1948t,Carece de la leyenda que identifique el pais de origen
194p,1948t,NO SE DETECTO INCUMPLIMIENTO
60p,1952t,NO SE DETECTO INCUMPLIMIENTO
60p,1953t,NO SE DETECTO INCUMPLIMIENTO
141p,1953t,NO SE DETECTO INCUMPLIMIENTO
161p,1953t,NO SE DETECTO INCUMPLIMIENTO
60p,1955t,NO SE DETECTO INCUMPLIMIENTO
60p,1956t,NO SE DETECTO INCUMPLIMIENTO
60p,1957t,NO SE DETECTO INCUMPLIMIENTO
63p,1957t,NO SE DETECTO INCUMPLIMIENTO
60p,1959t,NO SE DETECTO INCUMPLIMIENTO
63p,1959t,NO SE DETECTO INCUMPLIMIENTO
161p,1959t,NO SE DETECTO INCUMPLIMIENTO
60p,1972t,NO SE DETECTO INCUMPLIMIENTO
63p,1972t,NO SE DETECTO INCUMPLIMIENTO
161p,1972t,NO SE DETECTO INCUMPLIMIENTO
60p,1973t,NO SE DETECTO INCUMPLIMIENTO
78p,1973t,Carece de las caracteristicas electricas nominales de alimentacion del producto
60p,1974t,NO SE DETECTO INCUMPLIMIENTO
63p,1974t,NO SE DETECTO INCUMPLIMIENTO
60p,1999t,NO SE DETECTO INCUMPLIMIENTO
68p,1999t,NO SE DETECTO INCUMPLIMIENTO
60p,2000t,NO SE DETECTO INCUMPLIMIENTO
161p,2000t,NO SE DETECTO INCUMPLIMIENTO
162p,2000t,NO SE DETECTO INCUMPLIMIENTO
60p,2005t,NO SE DETECTO INCUMPLIMIENTO
60p,2024t,NO SE DETECTO INCUMPLIMIENTO
60p,2025t,NO SE DETECTO INCUMPLIMIENTO
60p,2026t,NO SE DETECTO INCUMPLIMIENTO
60p,2027t,NO SE DETECTO INCUMPLIMIENTO
60p,2038t,NO SE DETECTO INCUMPLIMIENTO
60p,2043t,NO SE DETECTO INCUMPLIMIENTO
60p,2055t,NO SE DETECTO INCUMPLIMIENTO
60p,2056t,NO SE DETECTO INCUMPLIMIENTO
60p,2057t,NO SE DETECTO INCUMPLIMIENTO
60p,2058t,NO SE DETECTO INCUMPLIMIENTO
60p,2059t,NO SE DETECTO INCUMPLIMIENTO
60p,2060t,NO SE DETECTO INCUMPLIMIENTO
60p,2061t,NO SE DETECTO INCUMPLIMIENTO
60p,2062t,NO SE DETECTO INCUMPLIMIENTO
63p,2062t,NO SE DETECTO INCUMPLIMIENTO
63p,2062t,Carece de certificado de cumplimiento NOM
60p,2063t,NO SE DETECTO INCUMPLIMIENTO
63p,2063t,NO SE DETECTO INCUMPLIMIENTO
63p,2063t,Carece de certificado de cumplimiento NOM
60p,2064t,NO SE DETECTO INCUMPLIMIENTO
60p,2065t,NO SE DETECTO INCUMPLIMIENTO
161p,2065t,NO SE DETECTO INCUMPLIMIENTO
60p,2066t,NO SE DETECTO INCUMPLIMIENTO
60p,2067t,NO SE DETECTO INCUMPLIMIENTO
161p,2067t,NO SE DETECTO INCUMPLIMIENTO
60p,2068t,NO SE DETECTO INCUMPLIMIENTO
161p,2068t,NO SE DETECTO INCUMPLIMIENTO
60p,2069t,NO SE DETECTO INCUMPLIMIENTO
60p,2070t,NO SE DETECTO INCUMPLIMIENTO
60p,2071t,NO SE DETECTO INCUMPLIMIENTO
161p,2071t,NO SE DETECTO INCUMPLIMIENTO
60p,2073t,NO SE DETECTO INCUMPLIMIENTO
63p,2073t,NO SE DETECTO INCUMPLIMIENTO
60p,2077t,NO SE DETECTO INCUMPLIMIENTO
60p,2078t,NO SE DETECTO INCUMPLIMIENTO
60p,2079t,NO SE DETECTO INCUMPLIMIENTO
60p,2080t,NO SE DETECTO INCUMPLIMIENTO
60p,2082t,NO SE DETECTO INCUMPLIMIENTO
63p,2082t,NO SE DETECTO INCUMPLIMIENTO
63p,2082t,Carece de certificado de cumplimiento NOM
60p,2083t,NO SE DETECTO INCUMPLIMIENTO
60p,2084t,NO SE DETECTO INCUMPLIMIENTO
60p,2095t,NO SE DETECTO INCUMPLIMIENTO
60p,2096t,NO SE DETECTO INCUMPLIMIENTO
63p,2096t,NO SE DETECTO INCUMPLIMIENTO
63p,2096t,Carece de certificado de cumplimiento NOM
60p,2097t,NO SE DETECTO INCUMPLIMIENTO
60p,2098t,NO SE DETECTO INCUMPLIMIENTO
63p,2098t,NO SE DETECTO INCUMPLIMIENTO
63p,2098t,Carece de certificado de cumplimiento NOM
60p,2100t,NO SE DETECTO INCUMPLIMIENTO
63p,2100t,NO SE DETECTO INCUMPLIMIENTO
60p,2101t,NO SE DETECTO INCUMPLIMIENTO
60p,2104t,NO SE DETECTO INCUMPLIMIENTO
60p,2112t,NO SE DETECTO INCUMPLIMIENTO
63p,2112t,NO SE DETECTO INCUMPLIMIENTO
60p,2113t,NO SE DETECTO INCUMPLIMIENTO
60p,2114t,NO SE DETECTO INCUMPLIMIENTO
162p,2114t,NO SE DETECTO INCUMPLIMIENTO
60p,2115t,NO SE DETECTO INCUMPLIMIENTO
60p,2116t,NO SE DETECTO INCUMPLIMIENTO
205p,2116t,NO SE DETECTO INCUMPLIMIENTO
60p,2173t,NO SE DETECTO INCUMPLIMIENTO
60p,2175t,NO SE DETECTO INCUMPLIMIENTO
60p,2176t,NO SE DETECTO INCUMPLIMIENTO
60p,2177t,NO SE DETECTO INCUMPLIMIENTO
60p,2201t,NO SE DETECTO INCUMPLIMIENTO
63p,2201t,NO SE DETECTO INCUMPLIMIENTO
60p,2202t,NO SE DETECTO INCUMPLIMIENTO
161p,2202t,NO SE DETECTO INCUMPLIMIENTO
60p,2203t,NO SE DETECTO INCUMPLIMIENTO
60p,2204t,NO SE DETECTO INCUMPLIMIENTO
60p,2212t,NO SE DETECTO INCUMPLIMIENTO
60p,2214t,NO SE DETECTO INCUMPLIMIENTO
60p,2215t,NO SE DETECTO INCUMPLIMIENTO
60p,2217t,NO SE DETECTO INCUMPLIMIENTO
60p,2218t,NO SE DETECTO INCUMPLIMIENTO
60p,2219t,NO SE DETECTO INCUMPLIMIENTO
60p,2247t,NO SE DETECTO INCUMPLIMIENTO
60p,2248t,NO SE DETECTO INCUMPLIMIENTO
63p,2248t,NO SE DETECTO INCUMPLIMIENTO
60p,2337t,NO SE DETECTO INCUMPLIMIENTO
60p,2340t,NO SE DETECTO INCUMPLIMIENTO
60p,2464t,NO SE DETECTO INCUMPLIMIENTO
81p,2464t,Carece de la informaci¾n comercial obligatoria en idioma espa±ol
178p,2464t,Carece de la informaci¾n comercial obligatoria en idioma espa±ol
60p,2466t,NO SE DETECTO INCUMPLIMIENTO
63p,2466t,NO SE DETECTO INCUMPLIMIENTO
60p,2467t,NO SE DETECTO INCUMPLIMIENTO
60p,2468t,NO SE DETECTO INCUMPLIMIENTO
60p,2469t,NO SE DETECTO INCUMPLIMIENTO
60p,2470t,Carece del certificado de las especificaciones de seguridad.
60p,2471t,NO SE DETECTO INCUMPLIMIENTO
60p,2471t,Carece del certificado de las especificaciones de seguridad.
60p,2472t,NO SE DETECTO INCUMPLIMIENTO
60p,2514t,NO SE DETECTO INCUMPLIMIENTO
60p,2525t,NO SE DETECTO INCUMPLIMIENTO
60p,2558t,NO SE DETECTO INCUMPLIMIENTO
126p,2558t,NO SE DETECTO INCUMPLIMIENTO
167p,2558t,NO SE DETECTO INCUMPLIMIENTO
178p,2558t,NO SE DETECTO INCUMPLIMIENTO
60p,2559t,NO SE DETECTO INCUMPLIMIENTO
60p,2624t,NO SE DETECTO INCUMPLIMIENTO
63p,2624t,NO SE DETECTO INCUMPLIMIENTO
60p,2625t,NO SE DETECTO INCUMPLIMIENTO
60p,2626t,NO SE DETECTO INCUMPLIMIENTO
60p,2627t,NO SE DETECTO INCUMPLIMIENTO
141p,2627t,NO SE DETECTO INCUMPLIMIENTO
60p,2628t,NO SE DETECTO INCUMPLIMIENTO
60p,2651t,NO SE DETECTO INCUMPLIMIENTO
60p,2652t,NO SE DETECTO INCUMPLIMIENTO
60p,2653t,NO SE DETECTO INCUMPLIMIENTO
60p,2659t,NO SE DETECTO INCUMPLIMIENTO
60p,2660t,NO SE DETECTO INCUMPLIMIENTO
60p,2698t,NO SE DETECTO INCUMPLIMIENTO
60p,2699t,NO SE DETECTO INCUMPLIMIENTO
60p,2700t,NO SE DETECTO INCUMPLIMIENTO
60p,2702t,NO SE DETECTO INCUMPLIMIENTO
60p,2715t,NO SE DETECTO INCUMPLIMIENTO
68p,2715t,NO SE DETECTO INCUMPLIMIENTO
161p,2715t,NO SE DETECTO INCUMPLIMIENTO
60p,2716t,NO SE DETECTO INCUMPLIMIENTO
161p,2716t,NO SE DETECTO INCUMPLIMIENTO
191p,2716t,NO SE DETECTO INCUMPLIMIENTO
60p,2717t,NO SE DETECTO INCUMPLIMIENTO
191p,2717t,NO SE DETECTO INCUMPLIMIENTO
60p,2740t,NO SE DETECTO INCUMPLIMIENTO
60p,2747t,NO SE DETECTO INCUMPLIMIENTO
63p,2747t,NO SE DETECTO INCUMPLIMIENTO
63p,2747t,Carece de certificado de cumplimiento NOM
60p,2750t,NO SE DETECTO INCUMPLIMIENTO
60p,2755t,NO SE DETECTO INCUMPLIMIENTO
161p,2755t,NO SE DETECTO INCUMPLIMIENTO
60p,2757t,NO SE DETECTO INCUMPLIMIENTO
63p,2757t,NO SE DETECTO INCUMPLIMIENTO
63p,2757t,Carece de certificado de cumplimiento NOM
141p,2757t,NO SE DETECTO INCUMPLIMIENTO
60p,2758t,NO SE DETECTO INCUMPLIMIENTO
60p,2759t,NO SE DETECTO INCUMPLIMIENTO
60p,2761t,NO SE DETECTO INCUMPLIMIENTO
60p,2774t,NO SE DETECTO INCUMPLIMIENTO
60p,2794t,NO SE DETECTO INCUMPLIMIENTO
60p,2795t,NO SE DETECTO INCUMPLIMIENTO
60p,2811t,NO SE DETECTO INCUMPLIMIENTO
161p,2811t,NO SE DETECTO INCUMPLIMIENTO
162p,2811t,NO SE DETECTO INCUMPLIMIENTO
60p,2828t,NO SE DETECTO INCUMPLIMIENTO
60p,2829t,NO SE DETECTO INCUMPLIMIENTO
60p,2830t,NO SE DETECTO INCUMPLIMIENTO
60p,2848t,NO SE DETECTO INCUMPLIMIENTO
60p,2853t,NO SE DETECTO INCUMPLIMIENTO
60p,2854t,NO SE DETECTO INCUMPLIMIENTO
60p,2911t,NO SE DETECTO INCUMPLIMIENTO
141p,2911t,NO SE DETECTO INCUMPLIMIENTO
60p,2912t,NO SE DETECTO INCUMPLIMIENTO
60p,2362t,NO SE DETECTO INCUMPLIMIENTO
81p,2362t,NO SE DETECTO INCUMPLIMIENTO
191p,2362t,NO SE DETECTO INCUMPLIMIENTO
60p,2946t,NO SE DETECTO INCUMPLIMIENTO
60p,2947t,NO SE DETECTO INCUMPLIMIENTO
60p,2957t,NO SE DETECTO INCUMPLIMIENTO
72p,2957t,NO SE DETECTO INCUMPLIMIENTO
60p,2965t,NO SE DETECTO INCUMPLIMIENTO
60p,2977t,NO SE DETECTO INCUMPLIMIENTO
63p,2977t,NO SE DETECTO INCUMPLIMIENTO
63p,2977t,Carece de certificado de cumplimiento NOM
60p,2978t,NO SE DETECTO INCUMPLIMIENTO
63p,2978t,NO SE DETECTO INCUMPLIMIENTO
60p,2979t,NO SE DETECTO INCUMPLIMIENTO
60p,2980t,NO SE DETECTO INCUMPLIMIENTO
63p,2980t,NO SE DETECTO INCUMPLIMIENTO
141p,2980t,NO SE DETECTO INCUMPLIMIENTO
60p,2981t,NO SE DETECTO INCUMPLIMIENTO
60p,2982t,NO SE DETECTO INCUMPLIMIENTO
60p,2983t,NO SE DETECTO INCUMPLIMIENTO
60p,2984t,NO SE DETECTO INCUMPLIMIENTO
60p,2985t,NO SE DETECTO INCUMPLIMIENTO
60p,3001t,NO SE DETECTO INCUMPLIMIENTO
60p,3002t,NO SE DETECTO INCUMPLIMIENTO
60p,3007t,NO SE DETECTO INCUMPLIMIENTO
63p,3007t,NO SE DETECTO INCUMPLIMIENTO
60p,3012t,NO SE DETECTO INCUMPLIMIENTO
161p,3012t,NO SE DETECTO INCUMPLIMIENTO
60p,3013t,NO SE DETECTO INCUMPLIMIENTO
63p,3013t,NO SE DETECTO INCUMPLIMIENTO
141p,3013t,NO SE DETECTO INCUMPLIMIENTO
60p,3014t,NO SE DETECTO INCUMPLIMIENTO
81p,3014t,NO SE DETECTO INCUMPLIMIENTO
161p,3014t,NO SE DETECTO INCUMPLIMIENTO
60p,3015t,NO SE DETECTO INCUMPLIMIENTO
60p,3020t,NO SE DETECTO INCUMPLIMIENTO
105p,3020t,NO SE DETECTO INCUMPLIMIENTO
60p,3035t,NO SE DETECTO INCUMPLIMIENTO
161p,3035t,NO SE DETECTO INCUMPLIMIENTO
60p,3037t,NO SE DETECTO INCUMPLIMIENTO
63p,3037t,NO SE DETECTO INCUMPLIMIENTO
63p,3037t,Carece de certificado de cumplimiento NOM
60p,3038t,NO SE DETECTO INCUMPLIMIENTO
160p,3038t,NO SE DETECTO INCUMPLIMIENTO
60p,3039t,NO SE DETECTO INCUMPLIMIENTO
60p,3041t,NO SE DETECTO INCUMPLIMIENTO
60p,3059t,NO SE DETECTO INCUMPLIMIENTO
160p,3059t,NO SE DETECTO INCUMPLIMIENTO
161p,3059t,NO SE DETECTO INCUMPLIMIENTO
191p,3059t,NO SE DETECTO INCUMPLIMIENTO
60p,3061t,NO SE DETECTO INCUMPLIMIENTO
60p,3063t,NO SE DETECTO INCUMPLIMIENTO
63p,3063t,NO SE DETECTO INCUMPLIMIENTO
63p,3063t,Carece de certificado de cumplimiento NOM
60p,3075t,NO SE DETECTO INCUMPLIMIENTO
141p,3075t,NO SE DETECTO INCUMPLIMIENTO
161p,3075t,NO SE DETECTO INCUMPLIMIENTO
60p,3077t,NO SE DETECTO INCUMPLIMIENTO
141p,3077t,NO SE DETECTO INCUMPLIMIENTO
160p,3077t,NO SE DETECTO INCUMPLIMIENTO
161p,3077t,NO SE DETECTO INCUMPLIMIENTO
60p,3081t,NO SE DETECTO INCUMPLIMIENTO
60p,3082t,NO SE DETECTO INCUMPLIMIENTO
60p,3083t,NO SE DETECTO INCUMPLIMIENTO
78p,3083t,NO SE DETECTO INCUMPLIMIENTO
141p,3083t,NO SE DETECTO INCUMPLIMIENTO
161p,3083t,NO SE DETECTO INCUMPLIMIENTO
60p,3093t,NO SE DETECTO INCUMPLIMIENTO
60p,3094t,NO SE DETECTO INCUMPLIMIENTO
63p,3094t,NO SE DETECTO INCUMPLIMIENTO
63p,3094t,Carece de certificado de cumplimiento NOM
60p,3098t,NO SE DETECTO INCUMPLIMIENTO
80p,3098t,NO SE DETECTO INCUMPLIMIENTO
175p,3098t,NO SE DETECTO INCUMPLIMIENTO
178p,3098t,NO SE DETECTO INCUMPLIMIENTO
60p,3119t,NO SE DETECTO INCUMPLIMIENTO
63p,3119t,NO SE DETECTO INCUMPLIMIENTO
63p,3119t,Carece de certificado de cumplimiento NOM
60p,3120t,NO SE DETECTO INCUMPLIMIENTO
134p,3120t,NO SE DETECTO INCUMPLIMIENTO
208p,3120t,NO SE DETECTO INCUMPLIMIENTO
60p,3132t,NO SE DETECTO INCUMPLIMIENTO
185p,3132t,NO SE DETECTO INCUMPLIMIENTO
60p,3154t,NO SE DETECTO INCUMPLIMIENTO
60p,3182t,NO SE DETECTO INCUMPLIMIENTO
123p,3182t,NO SE DETECTO INCUMPLIMIENTO
60p,3183t,NO SE DETECTO INCUMPLIMIENTO
72p,3183t,NO SE DETECTO INCUMPLIMIENTO
80p,3183t,NO SE DETECTO INCUMPLIMIENTO
178p,3183t,NO SE DETECTO INCUMPLIMIENTO
60p,3303t,NO SE DETECTO INCUMPLIMIENTO
60p,3318t,NO SE DETECTO INCUMPLIMIENTO
60p,3327t,NO SE DETECTO INCUMPLIMIENTO
63p,3327t,NO SE DETECTO INCUMPLIMIENTO
60p,3351t,NO SE DETECTO INCUMPLIMIENTO
60p,3373t,NO SE DETECTO INCUMPLIMIENTO
60p,3386t,NO SE DETECTO INCUMPLIMIENTO
60p,3404t,NO SE DETECTO INCUMPLIMIENTO
60p,3408t,NO SE DETECTO INCUMPLIMIENTO
60p,3472t,NO SE DETECTO INCUMPLIMIENTO
161p,3472t,NO SE DETECTO INCUMPLIMIENTO
60p,3478t,NO SE DETECTO INCUMPLIMIENTO
80p,3478t,NO SE DETECTO INCUMPLIMIENTO
60p,3506t,NO SE DETECTO INCUMPLIMIENTO
60p,3508t,NO SE DETECTO INCUMPLIMIENTO
60p,3602t,NO SE DETECTO INCUMPLIMIENTO
82p,3602t,NO SE DETECTO INCUMPLIMIENTO
185p,3602t,NO SE DETECTO INCUMPLIMIENTO
60p,3634t,NO SE DETECTO INCUMPLIMIENTO
60p,3635t,NO SE DETECTO INCUMPLIMIENTO
60p,3636t,NO SE DETECTO INCUMPLIMIENTO
60p,3637t,NO SE DETECTO INCUMPLIMIENTO
162p,3637t,NO SE DETECTO INCUMPLIMIENTO
60p,3639t,NO SE DETECTO INCUMPLIMIENTO
60p,3641t,NO SE DETECTO INCUMPLIMIENTO
219p,3641t,NO SE DETECTO INCUMPLIMIENTO
60p,3652t,NO SE DETECTO INCUMPLIMIENTO
60p,3784t,NO SE DETECTO INCUMPLIMIENTO
60p,5672t,NO SE DETECTO INCUMPLIMIENTO
60p,5851t,NO SE DETECTO INCUMPLIMIENTO
60p,5871t,No Ostenta el Pais de Origen en Idioma Español
60p,5871t,No cumple con  Ninguno de los puntos de la Norma
60p,5919t,NO SE DETECTO INCUMPLIMIENTO
60p,5920t,NO SE DETECTO INCUMPLIMIENTO
60p,5927t,NO SE DETECTO INCUMPLIMIENTO
60p,5959t,NO SE DETECTO INCUMPLIMIENTO
60p,5960t,NO SE DETECTO INCUMPLIMIENTO
60p,5972t,NO SE DETECTO INCUMPLIMIENTO
60p,5980t,NO SE DETECTO INCUMPLIMIENTO
60p,5991t,NO SE DETECTO INCUMPLIMIENTO
